Departamento,Municipio,IPS,NIT,Gerente,Caracter,Habilitada
Sucre,SANTIAGO DE TOLÚ,ESE HOSPITAL SANTIAGO DE TOLU,900208676,JUAN CARLOS RODRIGUEZ GAMEZ,MUNICIPAL,SI
Sucre,SINCÉ,ESE HOSPITAL LOCAL NUESTRA SEÑORA DEL SOCORRO DE SINCE,823000624,VIVIAN CARMENZA AVILA PEREZ,MUNICIPAL,SI
Sucre,SINCELEJO,DEFENSA CIVIL COLOMBIANA SECCIONAL SUCRE,899999717,MIGUEL ERNESTO PEREZ GUARNIZO,NACIONAL,SI
Sucre,SINCELEJO,E.S.E UNIDAD DE SALUD SAN FRANCISCO DE ASIS,823001518,AMERICO ANTONIO VITTORINO YEPES,MUNICIPAL,SI
Sucre,SINCELEJO,HOSPITAL UNIVERSITARIO DE SINCELEJO E.S.E,892280033,JORGE ALBERTO DUCUARA PARALES,DEPARTAMENTAL,SI
Sucre,SINCELEJO,INSTITUCION EDUCATIVA NORMAL SUPERIOR SINCELEJO,892280020,GUIDO NEL PEREZ DIAZ,MUNICIPAL,SI
Sucre,SINCELEJO,INSTITUCION EDUCATIVA SAN VICENTE DE PAUL,823000392,ALVARO ENRIQUE DEL TORO MARTINEZ,,SI
Sucre,SINCELEJO,INSTITUCION EDUCATIVA SIMON ARAUJO,892280030,JORGE JULIO MERLANO PATERNINA,,SI
Sucre,SINCELEJO,INSTITUCION PRESTADORA DE SERVICIOS DE SALUD INDIGENA MANEXKA IPSI,900205591,DOMITILA MARIA PESTANA ROJA,INDIGENA,SI
Sucre,SINCELEJO,Servicio Nacional de Aprendizaje SENA,899999034,CARLOS FABIO ALVAREZ ANGEL,NACIONAL,SI
Sucre,SINCELEJO,UNIVERSIDAD DE SUCRE-CENTRO DE DIAGNOSTICO MEDICO,892200323,VICENTE DE PAUL PERIÑAN PETRO,DEPARTAMENTAL,SI
Sucre,SUCRE,HOSPITAL LOCAL SANTA CATALINA DE SENA DE SUCRE-SUCRE E.S.E.,823000281,MARGARITA MARIA BALOCO NAVARRO,DEPARTAMENTAL,SI
Sucre,TOLÚ VIEJO,CENTRO DE SALUD SAN JOSE DE TOLUVIEJO E.S.E,823000696,JANIA DEL SOCORRO HERNANDEZ CERON,MUNICIPAL,SI
Tolima,ALPUJARRA,E.S.E. HOSPITAL SAN ISIDRO,800025221,ALFONSO CRUZ ACOSTA,MUNICIPAL,SI
Tolima,ALVARADO,"Hospital ""San Roque"" E.S.E. Alvarado Tolima",809003541,VICTOR NAYIB CRISTO GUERRERO,MUNICIPAL,SI
Tolima,AMBALEMA,HOSPITAL SAN ANTONIO E.S.E DE AMBALEMA,890702408,CLAUDIA MARCELA CAMACHO VARON,MUNICIPAL,SI
Tolima,ANZOÁTEGUI,HOSPITAL SAN JUAN DE DIOS EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE ANZOATEGUI,800163519,JAIME EDUARDO RODRIGUEZ GIL,MUNICIPAL,SI
Tolima,ARMERO,E.S.E. HOSPITAL NELSON RESTREPO MARTINEZ,800125697,DELLY LUCIA CABEZAS GUTIERREZ,MUNICIPAL,SI
Tolima,ATACO,HOSPITAL NUESTRA SEÑORA DE LOURDES E.S.E.,890703266,JOSE ELEMIR TORRES LIÑAN,MUNICIPAL,SI
Tolima,CAJAMARCA,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA LUCIA DE CAJAMARCA,890701078,ANDERSON FABIAN MORENO GUERRERO,MUNICIPAL,SI
Tolima,CARMEN DE APICALÁ,HOSPITAL NUESTRA SEÑORA DEL CARMEN EMPRESA SOCIAL DEL ESTADO,890702241,CLAUDIA JULIETA CIRO BASTO,MUNICIPAL,SI
Tolima,CASABIANCA,HOSPITAL SANTO DOMINGO EMPRESA SOCIAL DEL ESTAQDO,800031724,YOVANIA FARLEY MUÑOZ BURITICA,MUNICIPAL,SI
Tolima,CHAPARRAL,HOSPITAL SAN JUAN BAUTISTA ESE,890701459,BUENAVENTURA JIMENEZ DIANA PATRICIA,DEPARTAMENTAL,SI
Tolima,CHAPARRAL,INSTITUCIÓN PRESTADORA DE SERVICIOS DE SALUD INDIGENA ESSALUD YAGUARA IPS-I,809011682,ISIDRO MENDEZ RAMOS,INDIGENA,SI
Tolima,COELLO,CENTRO DE SALUD COELLO E.S.E.,809002097,EDNA MERCEDES RAMIREZ RAMIREZ,MUNICIPAL,SI
Tolima,COYAIMA,HOSPITAL SAN ROQUE EMPRESA SOCIAL DEL ESTADO NIVEL I,890704495,JOSE ANTONIO SOLER GIRALDO,DEPARTAMENTAL,SI
Tolima,CUNDAY,HOSPITAL FEDERICO ARBELAEZ EMPRESA SOCIAL DEL ESTADO,890702080,NOHORA CONSTANZA CARDOZO POLANIA,MUNICIPAL,SI
Tolima,DOLORES,HOSPITAL SAN RAFAEL EMPRESA SOCIAL DEL ESTADO,890700568,JUAN CARLOS GUTIERREZ,MUNICIPAL,SI
Tolima,ESPINAL,Hospital San Rafael - Empresa Social del Estado,890701033,CARMEN PATRICIA HENAO MAX,DEPARTAMENTAL,SI
Tolima,ESPINAL,"INSTITUTO TOLIMENSE DE FORMACION TECNICA PROFESIONAL ""ITFIP""",800173719,AQUILEO MEDINA ARTEAGA,NACIONAL,SI
Tolima,ESPINAL,JUNTA DE DEFENSA CIVIL DEL ESPINAL,890701349,maria edilma ortiz perdomo,MUNICIPAL,SI
Tolima,FALAN,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ANA NIVEL I DEL MUNICIPIO DE FALAN,800193490,DIANA GINNETH COY SUAREZ,MUNICIPAL,SI
Tolima,FLANDES,HOSPITAL NUESTRA SEÑORA DE FATIMA E.S.E,809003128,LISSY YANELL GALLEGO SANCHEZ,MUNICIPAL,SI
Tolima,FRESNO,HOSPITAL SAN VICENTE DE PAUL EMPRESA SOCIAL DEL ESTADO,890700901,LUZ ESTELA GARCIA SANCHEZ,MUNICIPAL,SI
Tolima,GUAMO,Hospital San Antonio E.S.E.,890701715,NEYLA YAMILE SUAREZ GUTIERREZ,MUNICIPAL,SI
Tolima,HERVEO,HOSPITAL SAN ANTONIO E.S.E.,890700907,SERGIO ARGEMIRO FERNANDEZ LOPERA,MUNICIPAL,SI
Tolima,HONDA,HOSPITAL SAN JUAN DE DIOS HONDA EMPRESA SOCIAL DEL ESTADO,890700666,JOSE JAIME GONZALEZ ENCISO,DEPARTAMENTAL,SI
Tolima,IBAGUÉ,DEFENSA CIVIL COLOMBIANA SECCIONAL TOLIMA,899999717,MIGUEL ERNESTO PEREZ GUARNIZO,NACIONAL,SI
Tolima,IBAGUÉ,HOSPITAL FEDERICO LLERAS ACOSTA E.S.E.,890706833,INES BERNARDA LOAIZA GUERRA,DEPARTAMENTAL,SI
Tolima,IBAGUÉ,HOSPITAL SAN FRANCISCO EMPRESA SOCIAL DEL ESTADO,890707059,ELSA GRACIELA MARTINEZ ECHEVERRY,MUNICIPAL,SI
Tolima,IBAGUÉ,Servicio Nacional de Aprendizaje SENA,899999034,CARLOS FABIO ALVAREZ ANGEL,NACIONAL,SI
Tolima,IBAGUÉ,THE WALA IPS INDIGENA PUBLICA,809009550,MANUEL ANTONIO JULICUE ULL,INDIGENA,SI
Tolima,IBAGUÉ,UNIDAD DE SALUD DE IBAGUE EMPRESA SOCIAL DEL ESTADO,809003590,ELSA GRACIELA MARTINEZ ECHEVERRY,MUNICIPAL,SI
Tolima,IBAGUÉ,UNIVERSIDAD DEL TOLIMA,890700640,OMAR ALBEIRO MEJIA PATIÑO,DEPARTAMENTAL,SI
Tolima,ICONONZO,HOSPITAL SUMAPAZ E.S.E.,890702190,CLAUDIA PATRICIA QUEVEDO CAÑON,MUNICIPAL,SI
Tolima,LÉRIDA,HOSPITAL ESPECIALIZADO GRANJA INTEGRAL E.S.E LERIDA TOLIMA,800116719,CLAUDIA AMPARO MEDINA SALAZAR,DEPARTAMENTAL,SI
Tolima,LÉRIDA,HOSPITAL REINA SOFIA DE ESPAÑA EMPRESA SOCIAL DEL ESTADO LERIDA TOLIMA,890706823,FANNY YANET GOMEZ PACHECO,DEPARTAMENTAL,SI
Tolima,LÍBANO,HOSPITAL REGIONAL DEL LIBANO ESE,890701718,MANUEL ALFONSO GONZALEZ CANTOR,DEPARTAMENTAL,SI
Tolima,MARIQUITA,HOSPITAL SAN JOSE E.S.E.,890706067,MAURICIO SALAZAR MUÑOZ,MUNICIPAL,SI
Tolima,MELGAR,E.S.E. Hospital Pasteur Melgar Tolima.,890702369,DAVID MAURICIO ANDRADE RAMIREZ,MUNICIPAL,SI
Tolima,MURILLO,HOSPITAL RAMON MARIA ARANA ESE,809001159,OLGA LUCIA GALINDO GRANADA,MUNICIPAL,SI
Tolima,NATAGAIMA,HOSPITAL SAN ANTONIO E.S.E. DE NATAGAIMA TOLIMA,800182136,DIANA MARCELA PERDOMO MOSQUERA,MUNICIPAL,SI
Tolima,ORTEGA,HOSPITAL SAN JOSE ESE,890700967,YAMIL RODRIGUEZ GARZA,MUNICIPAL,SI
Tolima,PALOCABILDO,HOSPITAL RICARDO ACOSTA NIVEL I ESE,809004280,JUAN CARLOS HERNANDEZ LOPEZ,MUNICIPAL,SI
Tolima,PIEDRAS,HOSPITAL SAN SEBASTIAN DE PIEDRAS E.S.E.,809005249,LEIDY JOHANNA VALLEJO MAYOR,MUNICIPAL,SI
Tolima,PLANADAS,HOSPITAL CENTRO E.S.E. DE PLANADAS,890704555,HENRY RINCON FIGUEROA,MUNICIPAL,SI
Tolima,PRADO,HOSPITAL SAN VICIENTE DE PAUL EMPRESA SOCIAL DEL ESTADO,890701490,MARIA DERLY REYES ALVAREZ,MUNICIPAL,SI
Tolima,PURIFICACIÓN,NUEVO HOSPITAL LA CANDELARIA EMPRESA SOCIAL DEL ESTADO,890701353,JOSE NUMAR RAMIREZ VALDERRAMA,DEPARTAMENTAL,SI
Tolima,RIOBLANCO,HOSPITAL MARIA INMACULADA E.S.E,890700694,SARA MARITZA CAMPOS ANGARITA,MUNICIPAL,SI
Tolima,RONCESVALLES,HOSPITAL SANTA LUCIA EMPRESA SOCIAL DEL ESTADO,890701435,CARLOS ALFREDO CARDONA HOLGUIN,MUNICIPAL,SI
Tolima,ROVIRA,HOSPITAL SAN VICENTE E.S.E,809005719,EDWIN JOSE MOLANO OSPINA,MUNICIPAL,SI
Tolima,SALDAÑA,HOSPITAL SAN CARLOS ESE SALDAÑA TOLIMA,890701300,BLANCA LUZ VASQUEZ SANCHEZ,MUNICIPAL,SI
Tolima,SAN ANTONIO,HOSPITAL LA MISERICORDIA E.S.E,890701922,MARTHA LILIANA TAMAYO REINA,MUNICIPAL,SI
Tolima,SAN LUIS,HOSPITAL SERAFIN MONTAÑA CUELLAR ESE,809001086,CESAR AUGUSTO GONZALEZ VELASQUEZ,MUNICIPAL,SI
Tolima,SANTA ISABEL,HOSPITAL CARLOS TORRENTE LLANO EMPRESA SOCIAL DEL ESTADO,890701543,MAYTE SAMIR SANCHEZ OTALORA,MUNICIPAL,SI
Tolima,SUÁREZ,Hospital Santa Rosa de Lima E. S. E.,809005452,AMPARO RAMIREZ LEGUIZAMON,MUNICIPAL,SI
Tolima,VALLE DE SAN JUAN,HOSPITAL LOCAL VITO FASAEL GUTIERREZ PEDRAZA E.S.E.,809000383,EDNA DEL ROSARIO PADILLA YATE,MUNICIPAL,SI
Tolima,VENADILLO,HOSPITAL SANTA BARBARA E.S.E.,890701010,SANDRA MILENA RUIZ ALFARO,MUNICIPAL,SI
Tolima,VILLAHERMOSA,HOSPITAL ISMAEL PERDOMO EMPRESA SOCIAL DEL ESTADO,890704505,KELLY JOHANA SARMIENTO HOYOS,MUNICIPAL,SI
Tolima,VILLARRICA,HOSPITAL LA MILAGROSA EMPRESA SOCIAL DEL ESTADO,890702476,MARTA ADRIANA GUTIERREZ GARZON,MUNICIPAL,SI
Valle del cauca,ALCALÁ,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL,891900438,MONICA MARIA ZAPATA VICUÑA,MUNICIPAL,SI
Valle del cauca,ANDALUCÍA,cuerpo de bomberos voluntarios andalucia,891900529,Alvaro Ernesto Fajardo Hernandez,DEPARTAMENTAL,SI
Valle del cauca,ANDALUCÍA,HOSPITAL SAN VICENTE FERRER ESE,891900390,PAULA ANDREA TINTINAGO SOLARTE,MUNICIPAL,SI
Valle del cauca,ANSERMANUEVO,HOSPITAL SANTA ANA DE LOS CABALLEROS - ESE EMPRESA SOCIAL DEL ESTADO,891900446,HUGO EDUARDO CEDEÑO ESPINOZA,MUNICIPAL,SI
Valle del cauca,ARGELIA,HOSPITAL PIO XII ESE,891901101,DEISELA CASTRILLON HIGUERA,MUNICIPAL,SI
Valle del cauca,BOLÍVAR,HOSPITAL SANTA ANA ESE,891900414,CARLOS ARTURO DAVALOS VELEZ,MUNICIPAL,SI
Valle del cauca,BUENAVENTURA,HOSPITAL LUIS ABLANQUE DE LA PLATA EMPRESA SOCIAL DEL ESTADO,835000972,SILVIO JAIR ALEGRIA FERNANDEZ,MUNICIPAL,SI
Valle del cauca,BUENAVENTURA,HOSPITAL SAN AGUSTIN EMPRESA SOCIAL DEL ESTADO,800155000,WILLIAM VALENCIA VALENZUELA,MUNICIPAL,SI
Valle del cauca,BUENAVENTURA,Servicio Nacional de Aprendizaje SENA,899999034,CARLOS FABIO ALVAREZ ANGEL,NACIONAL,SI
Valle del cauca,BUGALAGRANDE,"HOSPITAL SAN BERNABE, ESE",891900650,JHON JANNER MORALES GARCIA,MUNICIPAL,SI
Valle del cauca,CAICEDONIA,ESE HOSPITAL SANTANDER,891900356,LUCIANO CARDONA BARBOSA,MUNICIPAL,SI
Valle del cauca,CALI,E.S.E. HOSPITAL GERIATRICO ANCIANATO SAN MIGUEL,890303448,HECTOR FABIO CORTES LOPEZ,MUNICIPAL,SI
Valle del cauca,CALI,E.S.E. RED DE SALUD DEL CENTRO EMPRESA SOCIAL DEL ESTADO HOSPITAL PRIMITIVO IGLESIAS,805027261,MIYERLANDI TORRES AGREDO,MUNICIPAL,SI
Valle del cauca,CALI,HOSPITAL DEPARTAMENTAL MARIO CORREA RENJIFO EMPRESA SOCIAL DEL ESTADO,890399047,SANDRA LILIANA VELASQUEZ NARANJO,DEPARTAMENTAL,SI
Valle del cauca,CALI,HOSPITAL DEPARTAMENTAL PSIQUIATRICO UNIVERSITARIO DEL VALLE E.S.E,890304155,MARIA FERNANDA BURGOS CASTILLO,DEPARTAMENTAL,SI
Valle del cauca,CALI,HOSPITAL ISAIAS DUARTE CANCINO EMPRESA SOCIAL DEL ESTADO,805028530,IRNE TORRES CASTRO,DEPARTAMENTAL,SI
Valle del cauca,CALI,"Hospital Universitario del Valle ""Evaristo Garcia"" E.S.E.",890303461,IRNE TORRES CASTRO,DEPARTAMENTAL,SI
Valle del cauca,CALI,Institucion Universitaria Escuela Nacional del Deporte,805001868,Jose Fernando Arroyo Valencia,MUNICIPAL,SI
Valle del cauca,CALI,RED DE SALUD DE LADERA EMPRESA SOCIAL DEL ESTADO,805027289,JAVIER FERNANDO COLORADO ANGEL,MUNICIPAL,SI
Valle del cauca,CALI,RED DE SALUD DEL NORTE EMPRESA SOCIAL DEL ESTADO,805027287,MARIA PIEDAD ECHEVERRI CALDERON,MUNICIPAL,SI
Valle del cauca,CALI,RED DE SALUD DEL ORIENTE EMPRESA SOCIAL DEL ESTADO E.S.E,805027337,JAVIER AREVALO TAMAYO,MUNICIPAL,SI
Valle del cauca,CALI,RED DE SALUD DEL SURORIENTE ESE - HOSPITAL CARLOS CARMONA M.,805027338,ALEXANDRA CORDOBA ESPINAL,MUNICIPAL,SI
Valle del cauca,CALI,Servicio Nacional de Aprendizaje SENA,899999034,CARLOS FABIO ALVAREZ ANGEL,NACIONAL,SI
Valle del cauca,CALI,UNIVERSIDAD DE VALLE DIRECCION SERVICIOS DE SALUD,890399010,EDGAR VARELA BARRIOS,DEPARTAMENTAL,SI
Valle del cauca,CALIMA,ESE HOSPITAL SAN JORGE,890312380,GERRY FARID RODRIGUEZ RODRIGUEZ,MUNICIPAL,SI
Valle del cauca,CANDELARIA,ESE - HOSPITAL LOCAL,891380184,JAVIER LENIS MENDOZA,MUNICIPAL,SI
Valle del cauca,CARTAGO,IPS DEL MUNICIPIO DE CARTAGO ESE,836000386,ANDRES FELIPE AMAYA CASTAÑEDA,MUNICIPAL,SI
Valle del cauca,DAGUA,HOSPITAL LOCAL JOSE RUFINO VIVAS ESE,890305496,JOSE ELBER MINA CASTILLO,MUNICIPAL,SI
Valle del cauca,EL ÁGUILA,HOSPITAL SAN RAFAEL EMPRESA SOCIAL DEL ESTADO,891901082,SANDRA JOHANNA OMEZ ARANGO,MUNICIPAL,SI
Valle del cauca,EL CAIRO,ESE HOSPITAL SANTA CATALINA,891900887,HENRY OBANDO ROJAS,MUNICIPAL,SI
Valle del cauca,EL CERRITO,ESE HOSPITAL SAN RAFAEL,891380103,CARLOS MARTIN REYES REYES,MUNICIPAL,SI
Valle del cauca,EL DOVIO,HOSPITAL SANTA LUCIA ESE DE EL DOVIO VALLE,891901296,CARLOS FERNANDO VILLEGAS SARRIA,MUNICIPAL,SI
Valle del cauca,FLORIDA,EMPRESA SOCIAL DEL ESTADO HOSPITAL BENJAMIN BARNEY GASCA,891380055,HAROLD OBDULIO RODRIGUEZ VILLALOBOS,MUNICIPAL,SI
Valle del cauca,GINEBRA,ESE HOSPITAL DEL ROSARIO,891380070,MAURICIO ALEJANDRO TAFUR MUÑOZ,MUNICIPAL,SI
Valle del cauca,GUACARÍ,HOSPITAL SAN ROQUE EMPRESA SOCIAL DEL ESTADO,891380046,,MUNICIPAL,SI
Valle del cauca,GUADALAJARA DE BUGA,DIRECCIÓN DE SANIDAD POLICÍA NACIONAL,805022186,HUGO CASAS VELASQUEZ,NACIONAL,SI
Valle del cauca,GUADALAJARA DE BUGA,ES.E. HOSPITAL DIVINO NIÑO,815001140,JUAN CARLOS HERRERA ROJAS,MUNICIPAL,SI
Valle del cauca,JAMUNDÍ,ESE HOSPITAL PILOTO JAMUNDI,890306950,LIGIA ELVIRA VIAFARA TORRES,MUNICIPAL,SI
Valle del cauca,JAMUNDÍ,MINGA IPSI-AIC,817001773,GILBERTO MUÑOZ CORONADO,MUNICIPAL,SI
Valle del cauca,LA CUMBRE,HOSPITAL SANTA MARGARITA ESE,800160400,MAURICIO GONZALEZ ROJAS,MUNICIPAL,SI
Valle del cauca,LA UNIÓN,HOSPITAL GONZALO CONTRERAS EMPRESA SOCIAL DEL ESTADO,891900367,GLORIA MARIA CAJIAO SAAVEDRA,MUNICIPAL,SI
Valle del cauca,LA VICTORIA,ESE HOSPITAL NUESTRA SEÑORA DE LOS SANTOS,891900481,ADOLFO LEÓN VACCA QUINTERO,MUNICIPAL,SI
Valle del cauca,OBANDO,ESE HOSPITAL LOCAL DE OBANDO,891901041,JOSE LUIS HERRERA RENDON,MUNICIPAL,SI
Valle del cauca,PALMIRA,E.S.E. HOSPITAL RAUL OREJUELA BUENO,815000316,JHON JAIRO SATIZABAL MENA,MUNICIPAL,SI
Valle del cauca,PALMIRA,UNIDAD DE SERVICIO DE SALUD DE LA UNIVERSIDAD NACIONAL DE COLOMBIA UNISALUD,899999063,IGNACIO MANTILLA PRADA,MUNICIPAL,SI
Valle del cauca,PRADERA,ESE HOSPITAL SAN ROQUE,891301121,SANDRA ELIZABETH CASTRO GUZMAN,MUNICIPAL,SI
Valle del cauca,RESTREPO,ESE HOSPITAL SAN JOSE,891901745,LUZ AYDA ZULETA VALENCIA,MUNICIPAL,SI
Valle del cauca,RIOFRÍO,HOSPITAL KENNEDY ESE,891900732,MERCEDES ORDOÑEZ LOPEZ,MUNICIPAL,SI
Valle del cauca,ROLDANILLO,HOSPITAL DEPARTAMENTAL SAN ANTONIO DE ROLDANILLO EMPRESA SOCIAL DEL ESTADO,891900343,MAURCIO SALDARRIAGA VINASCO,DEPARTAMENTAL,SI
Valle del cauca,SAN PEDRO,E.S.E HOSPITAL LOCAL ULPIANO TASCON QUINTERO,891301447,,MUNICIPAL,SI
Valle del cauca,SEVILLA,ESE HOSPITAL DEPARTAMENTAL CENTENARIO DE SEVILLA,821003143,Maria Andrea Rengifo Velez,DEPARTAMENTAL,SI
Valle del cauca,TORO,HOSPITAL SAGRADA FAMILIA ESE,891900361,LUZ MARINA RESTREPO VALENCIA,MUNICIPAL,SI
Valle del cauca,TRUJILLO,E.S.E HOSPITAL SANTA CRUZ,891901123,GERMAN ALFONSO VILLAQUIRAN HURTADO,MUNICIPAL,SI
Valle del cauca,TULUÁ,E.S.E HOSPITAL DEPARTAMENTAL TOMAS URIBE URIBE DE TULUA EMPRESA SOCIAL DEL ESTADO,891901158,FELIPE JOSE TINOCO ZAPATA,DEPARTAMENTAL,SI
Valle del cauca,TULUÁ,EMPRESA SOCIAL DEL ESTADO HOSPITAL RUBEN CRUZ VELEZ,821000831,JULIO CESAR TORO CARVAJAL,MUNICIPAL,SI
Valle del cauca,ULLOA,HOSPITAL LOCAL PEDRO SAENZ DIAZ EMPRESA SOCIAL DEL ESTADO,891902036,OLGA LUCIA AGUILAR VALENCIA,MUNICIPAL,SI
Valle del cauca,VERSALLES,ESE HOSPITAL SAN NICOLAS,891901061,Constanza Manrique Ruiz,MUNICIPAL,SI
Valle del cauca,VIJES,HOSPITAL FRANCINETH SANCHEZ HURTADO EMPRESA SOCIAL DEL ESTADO,890307040,MANUEL FERNANDO COBO SANCHEZ,MUNICIPAL,SI
Valle del cauca,YOTOCO,ESE HOSPITAL LOCAL YOTOCO,890309115,BEATRIZ EUGENIA RENTERIA CASTILLO,MUNICIPAL,SI
Valle del cauca,YUMBO,HOSPITAL LA BUENA ESPERANZA ESE,800030924,TULIO ARGEIS FUENTES FERNANDEZ,MUNICIPAL,SI
Valle del cauca,ZARZAL,ESE HOSPITAL DEPARTAMENTAL SAN RAFAEL,891900441,JUAN CARLOS MARTINEZ GUTIERREZ,DEPARTAMENTAL,SI
Vaupés,MITÚ,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO,845000038,LUIS EDUARDO EUSSE CARO,DEPARTAMENTAL,SI
Vichada,CUMARIBO,IPS INDIGENA MATSULDANI,900491797,FABIO ALEXIS GARCIA VALOR,INDIGENA,SI
Vichada,CUMARIBO,IPS INDIGENA UNUMA ACIM,900168210,MAURICIO ROSALES ESTRADA,INDIGENA,SI
Vichada,PUERTO CARREÑO,E.S.E. HOSPITAL DEPARTAMENTAL SAN JUAN DE DIOS,842000004,ALVARO ALBERTO CARDOSO CASTRO,DEPARTAMENTAL,SI
